283,233288562531724,84610329708,4
284,233288562531724,47853693354,4
285,990682285273103,41212588791,4
286,990682285273103,89354351770,4
287,698909615691588,23644523190,4
288,698909615691588,58318826401,4
289,521004703313952,63299164144,4
290,521004703313952,70713984053,4
291,479928916163545,46012478554,4
292,479928916163545,55426246089,4
293,594382089521628,21939197634,4
294,594382089521628,64660565179,4
295,261106408380047,32747051664,4
296,261106408380047,50627630935,4
297,994942119605530,41893364313,4
298,994942119605530,34248797993,4
299,881102138600237,20417620862,4
300,881102138600237,40287315418,4
301,313739680407785,59921266099,4
302,313739680407785,15672126995,4
303,773887203121319,48400305891,4
304,773887203121319,49732494279,4
305,248124872735191,73930147070,4
306,248124872735191,74898675029,4
307,355476163705330,23395064934,4
308,355476163705330,18874891712,4
309,350792319810704,42425593436,4
310,350792319810704,75418136651,4
311,457630604924283,49725046553,4
312,457630604924283,50961502724,4
313,365126379535390,47334473374,4
314,365126379535390,37420287772,4
315,460255626096357,79061389671,4
316,460255626096357,23021833526,4
317,382068887932080,39516362252,4
318,382068887932080,60350749653,4
319,774323142941782,68106670395,4
320,774323142941782,13698670917,4
321,342810806296203,63552016039,4
322,342810806296203,68529238344,4
323,544159144117753,16565674209,4
324,544159144117753,43376050698,4
325,948499145874669,65536842838,4
326,948499145874669,57828402562,4
327,408704931221161,11734016870,4
328,408704931221161,33465127715,4
329,692304546608142,90426667117,4
330,692304546608142,38806713618,4
331,431682759386101,15926275715,4
332,431682759386101,63814614682,4
333,304972638216864,28312270095,4
334,304972638216864,42890365064,4
335,198767598804057,35235826058,4
336,198767598804057,61852885319,4
337,913644851481793,73074486090,4
338,913644851481793,77822333420,4
339,787743071721174,84266629777,4
340,787743071721174,83503009951,4
341,241678277817494,77673908149,4
342,241678277817494,14306001490,4
343,959026703755244,96920259570,4
344,959026703755244,58773880791,4
345,263025001244137,42529138549,4
346,263025001244137,40618602430,4
347,212647235334111,29376115247,4
348,212647235334111,11942038306,4
349,576835094053058,13578844858,4
350,576835094053058,18893139978,4
351,481274572743074,30318547940,4
352,481274572743074,80586626998,4
353,582100418819376,49156083994,4
354,582100418819376,34827221953,4
355,592510260248436,69103895089,4
356,592510260248436,64522494270,4
357,852647859127091,61821071034,4
358,852647859127091,19304468511,4
359,718600526976807,15738156706,4
360,718600526976807,52172057310,4
361,363304895439235,31600651578,4
362,363304895439235,37402952077,4
363,385337227674152,23264957995,4
364,385337227674152,82510797333,4
365,431173235614613,11896689723,4
366,431173235614613,27183353892,4
367,393930691012202,32805864637,4
368,393930691012202,67301095669,4
369,954337618234402,14095328104,4
370,954337618234402,61743692898,4
371,560404623215166,19932153964,4
372,560404623215166,99748576437,4
373,804741624322493,76998074319,4
374,804741624322493,32462251421,4
375,938573110797446,14585796153,4
376,938573110797446,26525064911,4
377,901462307049592,21683443759,4
378,901462307049592,60598326014,4
379,954141233056883,85405618955,4
380,954141233056883,25222623499,4
381,654458601513007,33697097118,4
382,654458601513007,86617397220,4
383,299973313469988,14301921897,4
384,299973313469988,32332728820,4
385,823863262821634,62351593207,4
386,823863262821634,58271075764,4
387,340145561382761,56559052448,4
388,340145561382761,73326303107,4
389,456457559195481,22765932807,4
390,456457559195481,15521459121,4
391,473236028440238,24467563564,4
392,473236028440238,32472536688,4
393,658044490169767,70004171787,4
394,658044490169767,28576448820,4
395,871688348882804,37864730365,4
396,871688348882804,81056108775,4
397,913789332764652,69250414675,4
398,913789332764652,93387500946,4
399,929146042664952,44355618863,4
400,929146042664952,23781027360,4
401,135336019770240,50265853311,4
402,135336019770240,86263125342,4
403,228322878329291,54389851071,4
404,228322878329291,58876358257,4
405,475747172664149,11707848560,4
406,475747172664149,19623395255,4
407,423575113280214,10197888996,4
408,423575113280214,84075356654,4
409,488723194371135,33782385612,4
410,488723194371135,64801677051,4
411,238478613296048,16283449777,4
412,238478613296048,56816025505,4
413,681811376478225,54575297684,4
414,681811376478225,65998112680,4
415,997212967380984,41769772878,4
416,997212967380984,21130830690,4
417,527141039810777,49294617398,4
418,527141039810777,74849908977,4
419,592612572709739,87033254173,4
420,592612572709739,78355701709,4
421,544209160731782,87510606198,4
422,544209160731782,70698366603,4
423,314482276182855,71653783689,4
424,314482276182855,52531841350,4
425,979247630354641,27574866497,4
426,979247630354641,10552824542,4
427,688316509391784,13520762750,4
428,688316509391784,62718593809,4
429,596470045152709,71363807848,4
430,596470045152709,86114634942,4
431,760760029064133,88029991566,4
432,760760029064133,15009336502,4
433,720893052773045,97149177412,4
434,720893052773045,70869723729,4
435,114507513142261,20953166088,4
436,114507513142261,20670122302,4
437,483829845497963,76819690355,4
438,483829845497963,69748370655,4
439,416804175845507,22213446497,4
440,416804175845507,46147055761,4
441,348957345945414,90036026252,4
442,348957345945414,32056133195,4
443,358407593202188,22988266417,4
444,358407593202188,94216133021,4
445,837280324536638,60831940645,4
446,837280324536638,31613413936,4
447,439230189422498,63039627408,4
448,439230189422498,55673860622,4
449,700481522772365,89975965254,4
450,700481522772365,22744067867,4
451,538386493233262,63866454982,4
452,538386493233262,68369039115,4
453,266806639192618,70664544689,4
454,266806639192618,47523963865,4
455,585954539984594,22017096524,4
456,585954539984594,71601399563,4
457,517787551448181,24497343990,4
458,517787551448181,59704924822,4
459,735043671971371,41750471793,4
460,735043671971371,16094592498,4
461,990805796378405,51744579540,4
462,990805796378405,44706150831,4
463,332731730959444,55683304273,4
464,332731730959444,57876907455,4
465,593109832118331,29460237898,4
466,593109832118331,61165914982,4
467,527021459457212,28466814127,4
468,527021459457212,46542909875,4
469,207126305178806,25829153448,4
470,207126305178806,34237502340,4
471,807416364405787,12751981593,4
472,807416364405787,46610343121,4
473,634048735700497,78203063668,4
474,634048735700497,16435065441,4
475,538714089733937,12939474796,4
476,538714089733937,45071661579,4
477,498609775843034,33506888344,4
478,498609775843034,50710885163,4
479,666776987833589,76608774893,4
480,666776987833589,79562469521,4
481,922672686726430,16418795129,4
482,922672686726430,46145842956,4
483,707826456909485,22867841330,4
484,707826456909485,68633700981,4
485,595070374725695,53892906380,4
486,595070374725695,38619473416,4
487,232270437384443,30356330602,4
488,232270437384443,16830999370,4
489,737134588186338,17761694712,4
490,737134588186338,74082746039,4
491,531913698949307,89324589125,4
492,531913698949307,33265673556,4
493,737119078590447,39003631219,4
494,737119078590447,19340229332,4
495,732228193276039,71993077317,4
496,732228193276039,35580770585,4
497,738538718812339,21378303002,4
498,738538718812339,23221652712,4
499,296416894104997,10437433276,4
500,296416894104997,58955797008,4
501,260876770234948,74170967464,4
502,260876770234948,95562539220,4
503,506554937597882,25205839735,4
504,506554937597882,57637540401,4
505,850210854769797,93738603682,4
506,850210854769797,15382586872,4
507,860322098310650,85346470175,4
508,860322098310650,28639043489,4
509,637823080159257,82577501669,4
510,637823080159257,20428192661,4
511,227806340532492,87243658798,4
512,227806340532492,52684314512,4
513,725119404786254,21951504089,4
514,725119404786254,24925217742,4
515,844165188570798,60160574042,4
516,844165188570798,63388005005,4
517,799436465426486,34948940873,4
518,799436465426486,94040056620,4
519,697009991076343,53582753721,4
520,697009991076343,97802153817,4
521,984564836319967,41188571785,4
522,984564836319967,50669300479,4
523,210546921712131,11807615921,4
524,210546921712131,21612614318,4
525,790952548346755,44472400239,4
526,790952548346755,11979872780,4
527,319830647808696,67268656997,4
528,319830647808696,75214384991,4
529,246683402625054,91743322115,4
530,246683402625054,52137085565,4
531,456373904132382,71647792716,4
532,456373904132382,91492792436,4
533,351461760046259,69325374143,4
534,351461760046259,22771902281,4
535,806108934963758,47042107592,4
536,806108934963758,66552093382,4
537,526136785976053,71236159805,4
538,526136785976053,16885746499,4
539,493499994159521,22190365786,4
540,493499994159521,97682271303,4
541,597340331151172,47407827215,4
542,597340331151172,10150508718,4
543,208988741356040,88683138015,4
544,208988741356040,87825269940,4
545,620503640431856,90963477238,4
546,620503640431856,37302289647,4
547,473894929801435,74830770050,4
548,473894929801435,24206835199,4
549,174915212684314,72136437521,4
550,174915212684314,75266059238,4
551,784954098072069,12821084240,4
552,784954098072069,53932643907,4
553,120904110728100,76604294391,4
554,120904110728100,16590457677,4
555,993687325195259,30475013247,4
556,993687325195259,57087645220,4
557,899532127026290,85310152400,4
558,899532127026290,26617195728,4
559,592754629999838,37744702822,4
560,592754629999838,52361567054,4
561,553981380068944,60676378728,4
562,553981380068944,20995600538,4
563,376884469011190,94624064964,4
564,376884469011190,12838713372,4
565,924904582640474,37424126474,4
566,924904582640474,46681048784,4
567,292617142059759,38707343466,4
568,292617142059759,23618621742,4
569,271554651627497,85171581199,4
570,271554651627497,83529389874,4
571,727410797635936,77258466070,4
572,727410797635936,42373261113,4
573,886666358672896,77953102237,4
574,886666358672896,60803168708,4
575,736321498361540,99244540598,4
576,736321498361540,21043337221,4
577,602141002213288,37271699731,4
578,602141002213288,34944585682,4
579,771809719748984,61246393859,4
580,771809719748984,14287248371,4
581,338952960455523,16996639025,4
582,338952960455523,62136392250,4
583,192507587659542,56528102704,4
584,192507587659542,69163475378,4
585,201568643444843,83369579141,4
586,201568643444843,15116293836,4
587,392092434122611,62679847784,4
588,392092434122611,88934901516,4
589,599148447207870,50719732227,4
590,599148447207870,27066748949,4
591,517414945905476,31841547578,4
592,517414945905476,19261962941,4
593,766044035692713,43818366902,4
594,766044035692713,20687402726,4
595,941078785107632,25918512401,4
596,941078785107632,71764973926,4
597,443300341184250,33977392077,4
598,443300341184250,93746813015,4
599,346823402070468,89302639088,4
600,346823402070468,26938564771,4
601,560436421328490,64355695612,4
602,560436421328490,12839476708,4
603,501536006163735,93110745820,4
604,501536006163735,99188831946,4
605,280784681589384,90116816489,4
606,280784681589384,68480104994,4
607,121375705724183,39601585558,4
608,121375705724183,59355653149,4
609,996092224393239,70823321163,4
610,996092224393239,79748611303,4
611,210149742357837,76734819973,4
612,210149742357837,70506130783,4
613,158309236029176,24814621666,4
614,158309236029176,94833083413,4
615,272429041397616,93593245588,4
616,272429041397616,69177578598,4
617,801827071762122,35392953113,4
618,801827071762122,96531585597,4
619,607379848945478,61586191138,4
620,607379848945478,21851098574,4
621,814568121394420,90889167521,4
622,814568121394420,48690660774,4
623,610193757043278,99042152394,4
624,610193757043278,93214389507,4
625,723178588679635,77561490296,4
626,723178588679635,33228092034,4
627,812833976943662,42682527514,4
628,812833976943662,33176718867,4
629,103213303296494,74628847748,4
630,103213303296494,75859239327,4
631,454563449009944,33224504764,4
632,454563449009944,99984882843,4
633,822535825656069,55001554982,4
634,822535825656069,87747425755,4
635,198574640035270,75787811295,4
636,198574640035270,19535008130,4
637,471517558534558,57557909598,4
638,471517558534558,91409232984,4
639,662707924408773,24256240881,4
640,662707924408773,40839848344,4
641,518460789937223,11117643389,4
642,518460789937223,62953933807,4
643,636431577425283,84319408867,4
644,636431577425283,23102047293,4
645,183452706462477,50250459102,4
646,183452706462477,45532362602,4
647,558386814536018,12158504630,4
648,558386814536018,52918489958,4
649,411505807938618,71505619561,4
650,411505807938618,83114774181,4
651,354159535210511,68977960090,4
652,354159535210511,47937452754,4
653,232063234528472,75309226594,4
654,232063234528472,38770741620,4
655,313622926284798,83336700968,4
656,313622926284798,59225786579,4
657,700855807169171,55098339578,4
658,700855807169171,54298528473,4
659,684018343580944,45756325894,4
660,684018343580944,99732707475,4
661,228879115529019,50332315001,4
662,228879115529019,99399056398,4
663,359752340481205,93965207615,4
664,359752340481205,73064592358,4
665,367768486429294,46908059865,4
666,367768486429294,61666087809,4
667,215582388193377,23544919379,4
668,215582388193377,18766684163,4
669,620065525521302,92235307861,4
670,620065525521302,29780798159,4
671,556687442535063,50581100118,4
672,556687442535063,20276883452,4
673,930088607049851,77595471750,4
674,930088607049851,44794678019,4
675,347842188093549,41172142010,4
676,347842188093549,93231606352,4
677,388022011615856,30493818190,4
678,388022011615856,93751714074,4
679,545689685721783,64914494098,4
680,545689685721783,17940271682,4
681,768781338614046,76776347312,4
682,768781338614046,37300632460,4
683,681575744563343,42297683823,4
684,681575744563343,43706544073,4
685,205348192298416,69233987123,4
686,205348192298416,68588420845,4
687,146103174584418,57537729521,4
688,146103174584418,55931451744,4
689,653714789805805,43847342236,4
690,653714789805805,98506236825,4
691,287184118368832,18725953192,4
692,287184118368832,83249294104,4
693,399390599639618,58395415635,4
694,399390599639618,79354178162,4
695,654995949567712,55068139312,4
696,654995949567712,88718934096,4
697,962815850126495,46073426612,4
698,962815850126495,97035271144,4
699,299932329191403,40423674638,4
700,299932329191403,13238437021,4
701,444769352385186,69489592853,4
702,444769352385186,28061530722,4
703,722195026539207,90792684376,4
704,722195026539207,51911586235,4
705,408541359549715,70388733180,4
706,408541359549715,20574026212,4
707,719477656798037,12670979491,4
708,719477656798037,23704037290,4
709,627873470255534,64359224677,4
710,627873470255534,58300251691,4
711,971310436419359,66928960495,4
712,971310436419359,56812515438,4
713,184969186013030,25489155347,4
714,184969186013030,61411326499,4
715,148473593376519,15649361685,4
716,148473593376519,60395953650,4
717,276790248754599,19995238542,4
718,276790248754599,66617723326,4
719,705851467012594,11713872160,4
720,705851467012594,30014966132,4
721,150678786589438,41168856915,4
722,150678786589438,56828872356,4
723,514149757122526,32388862333,4
724,514149757122526,35574052046,4
725,772884277409735,78138710298,4
726,772884277409735,27092759585,4
727,194267703056222,61160230979,4
728,194267703056222,12691722024,4
729,820025714930394,22674927612,4
730,820025714930394,96165562394,4
731,914020541854173,78101036039,4
732,914020541854173,48436373905,4
733,685189466839616,15636399846,4
734,685189466839616,83438739150,4
735,883159609791346,79474575002,4
736,883159609791346,93271050695,4
737,582729360893110,95378963095,4
738,582729360893110,80066866404,4
739,894402988666794,38754840484,4
740,894402988666794,45756294436,4
741,300772207536998,96421700805,4
742,300772207536998,99500897672,4
743,642766432007964,88931508317,4
744,642766432007964,59392427660,4
745,634840195816873,75269977741,4
746,634840195816873,41788524192,4
747,945403935597805,69072415196,4
748,945403935597805,44503983077,4
749,293783035315857,40604947492,4
750,293783035315857,17059541394,4
751,353089625758401,38057106095,4
752,353089625758401,64202651952,4
753,237053931636577,88612232559,4
754,237053931636577,51622413479,4
755,290128619265765,75394648175,4
756,290128619265765,28884048978,4
757,978080882725944,92501620680,4
758,978080882725944,38585767963,4
759,267418231690740,55820713421,4
760,267418231690740,41936846424,4
761,829313740659359,32513653065,4
762,829313740659359,66219567721,4
763,149603613545716,75644340771,4
764,149603613545716,72475578511,4
765,345155103721688,36829195083,4
766,345155103721688,31227939705,4
767,242662193066665,37819002488,4
768,242662193066665,60856953267,4
769,340583254937069,78906734774,4
770,340583254937069,62700572537,4
771,916890213950220,58905961282,4
772,916890213950220,38241389893,4
773,659724911972895,44363104080,4
774,659724911972895,45469062683,4
775,182308205372445,41182361318,4
776,182308205372445,59162672294,4
777,308676233105839,69235374262,4
778,308676233105839,77310125352,4
779,375317101922542,32281827906,4
780,375317101922542,82025116067,4
781,323718301893794,95572100847,4
782,323718301893794,79056010280,4
783,218210560198732,32677424812,4
784,218210560198732,10022108109,4
785,902540792719906,97705610292,4
786,902540792719906,61224880200,4
787,258668555800236,72598580590,4
788,258668555800236,44175024206,4
789,595030368731096,98576479473,4
790,595030368731096,22154197770,4
791,438532182560116,31519676757,4
792,438532182560116,84406142853,4
793,968296978009914,83275017799,4
794,968296978009914,24708219805,4
795,369971791460327,51519381152,4
796,369971791460327,15350096018,4
797,754255323235107,59242784609,4
798,754255323235107,44696043294,4
799,574314717636591,77160441541,4
800,574314717636591,59213208101,4
801,623470919638273,31451408078,4
802,623470919638273,65959193729,4
803,676739461111630,66898933521,4
804,676739461111630,14949791876,4
805,537633868572223,31192889979,4
806,537633868572223,26852849962,4
807,619221659925484,20117300072,4
808,619221659925484,74359409494,4
809,675499429631012,37380827643,4
810,675499429631012,31893025363,4
811,241862978892360,80471060552,4
812,241862978892360,74265945133,4
813,778767335294411,95536963319,4
814,778767335294411,20577463939,4
815,499753870753401,47429837330,4
816,499753870753401,26575214185,4
817,427925434386731,49784871895,4
818,427925434386731,76199605375,4
819,982133794698685,97227377665,4
820,982133794698685,42025880483,4
821,544204617037968,70641008781,4
822,544204617037968,93606149121,4
823,996443073898526,50178606632,4
824,996443073898526,14401576097,4
825,169943571519302,15203039542,4
826,169943571519302,71060111744,4
827,143241557492400,91503486849,4
828,143241557492400,37555225750,4
829,940017360622220,50624889538,4
830,940017360622220,40519007582,4
831,336967293769333,62393390135,4
832,336967293769333,87360589046,4
833,169897398400681,18754644526,4
834,169897398400681,39993508366,4
835,976564358434846,32476277414,4
836,976564358434846,26716013065,4
837,424665419483775,43902517955,4
838,424665419483775,89472306661,4
839,735444510320543,98664027685,4
840,735444510320543,88624447014,4
841,339083704350973,58132741625,4
842,339083704350973,54614843661,4
843,558440572054189,30517951819,4
844,558440572054189,87496200231,4
845,196324153068315,84197466014,4
846,196324153068315,23096789336,4
847,844319894398031,86533310052,4
848,844319894398031,13170983301,4
849,538279381154550,47602834162,4
850,538279381154550,65935596856,4
851,295473712184559,70165111610,4
852,295473712184559,65083031598,4
853,527205832619751,32422326740,4
854,527205832619751,52693456488,4
855,761013970748888,31341890271,4
856,761013970748888,54184589250,4
857,721440643079439,53466066804,4
858,721440643079439,91469913681,4
859,153698345831519,96054795907,4
860,153698345831519,39653458762,4
861,291720248421256,68622451459,4
862,291720248421256,16933879313,4
863,909894838739050,38610333421,4
864,909894838739050,49587707370,4
865,507054907483530,66641594647,4
866,507054907483530,33287803035,4
867,733648929195268,58634737148,4
868,733648929195268,73112943939,4
869,639773638591527,81364560554,4
870,639773638591527,34089963899,4
871,550122457348933,81353558605,4
872,550122457348933,11678057906,4
873,370901954189879,64187173321,4
874,370901954189879,89808029035,4
875,824004147070343,27138529094,4
876,824004147070343,74233580802,4
877,690249582155161,44924645042,4
878,690249582155161,66885385461,4
879,657180027897457,51223603751,4
880,657180027897457,94492237748,4
881,995664952687872,25351802912,4
882,995664952687872,88214459336,4
883,859212011576549,35746189395,4
884,859212011576549,70452911577,4
885,386633244790256,75425420550,4
886,386633244790256,74575389970,4
887,275710049559069,86805832121,4
888,275710049559069,51740703237,4
889,517903797682547,48480444614,4
890,517903797682547,94504625355,4
891,343051720138869,80607633678,4
892,343051720138869,35609598958,4
893,858724037643948,69856521415,4
894,858724037643948,83872091511,4
895,976260317770307,39075968629,4
896,976260317770307,62221971736,4
897,365336675393422,78181220298,4
898,365336675393422,59476369919,4
899,943217351691491,68391118350,4
900,943217351691491,67048858320,4
901,625194283495701,12904316681,4
902,625194283495701,20090981287,4
903,991872714588282,22950056808,4
904,991872714588282,61915951090,4
905,521997644488363,17420330698,4
906,521997644488363,22440356723,4
907,867733580685687,10961458853,4
908,867733580685687,66940523298,4
909,615505894703479,90494108364,4
910,615505894703479,24645043399,4
911,444597212207337,21410653342,4
912,444597212207337,69610052736,4
913,653521906528989,52889897968,4
914,653521906528989,55578810156,4
915,276602603930864,26356837808,4
916,276602603930864,83107634590,4
917,589096095929782,35669348064,4
918,589096095929782,59552320912,4
919,728420565789879,46386033024,4
920,728420565789879,63109185776,4
921,794067433941985,33494864727,4
922,794067433941985,96362819687,4
923,975753582544842,94513004813,4
924,975753582544842,36134624040,4
925,698505871195395,77651063923,4
926,698505871195395,18085533770,4
927,738125601421814,25700808714,4
928,738125601421814,73499217588,4
929,181125988406402,70713969558,4
930,181125988406402,49673365924,4
931,726391001200938,38489602289,4
932,726391001200938,86360514875,4
933,651179768942929,99444538041,4
